casjobsID,objid,tilenum,ra,dec,e_bv,glon,glat,fov_radius,flux_nuv,fluxerr_nuv,mag_nuv,magerr_nuv,s2n_nuv,flux_fuv,fluxerr_fuv,mag_fuv,magerr_fuv,s2n_fuv,bkgrnd_flux_nuv,bkgrnd_flux_fuv,eff_exptime_nuv,eff_exptime_fuv,artifact_nuv,artifact_fuv,poserr,number_mcat,flux_d3p0_nuv,flux_d4p5_nuv,flux_d7p5_nuv,flux_d12p0_nuv,flux_d18p0_nuv,flux_d25p5_nuv,flux_d34p5_nuv,fluxerr_d3p0_nuv,fluxerr_d4p5_nuv,fluxerr_d7p5_nuv,fluxerr_d12p0_nuv,fluxerr_d18p0_nuv,fluxerr_d25p5_nuv,fluxerr_d34p5_nuv,mag_d3p0_nuv,mag_d4p5_nuv,mag_d7p5_nuv,mag_d12p0_nuv,mag_d18p0_nuv,mag_d25p5_nuv,mag_d34p5_nuv,magerr_d3p0_nuv,magerr_d4p5_nuv,magerr_d7p5_nuv,magerr_d12p0_nuv,magerr_d18p0_nuv,magerr_d25p5_nuv,magerr_d34p5_nuv,flux20_radius_nuv,flux50_radius_nuv,flux80_radius_nuv,flux90_radius_nuv,flux95_radius_nuv,flux_max_nuv,x_image,y_image,xpeak_image,ypeak_image,semimajor,posang,semiminor,semimajorerr,semiminorerr,posangerr,fwhm_nuv,flags_nuv,class_star,flux_d3p0_fuv,flux_d4p5_fuv,flux_d7p5_fuv,flux_d12p0_fuv,flux_d18p0_fuv,flux_d25p5_fuv,flux_d34p5_fuv,fluxerr_d3p0_fuv,fluxerr_d4p5_fuv,fluxerr_d7p5_fuv,fluxerr_d12p0_fuv,fluxerr_d18p0_fuv,fluxerr_d25p5_fuv,fluxerr_d34p5_fuv,mag_d3p0_fuv,mag_d4p5_fuv,mag_d7p5_fuv,mag_d12p0_fuv,mag_d18p0_fuv,mag_d25p5_fuv,mag_d34p5_fuv,magerr_d3p0_fuv,magerr_d4p5_fuv,magerr_d7p5_fuv,magerr_d12p0_fuv,magerr_d18p0_fuv,magerr_d25p5_fuv,magerr_d34p5_fuv,flux20_radius_fuv,flux50_radius_fuv,flux80_radius_fuv,flux90_radius_fuv,flux95_radius_fuv,fwhm_fuv,flags_fuv,tile,exptime_fuv,exptime_nuv,name,bkgrnd_mag_nuv,bkgrnd_mag_fuv,hp_pixel,extended,flux_3ul_fuv,mag_3ul_fuv,flux_d6p0_3ul_fuv,mag_d6p0_3ul_fuv,manflag
-1009865264,6377811980464425435,50196,132.799834357537,11.7572368945312,0.032967247068882,215.729644775391,31.8561096191406,0.513369977474213,25510.6015625,77.2370529174805,12.8831977844238,0.00328802294097841,330.289672851563,19684.205078125,123.034172058105,13.1647100448608,0.00678793573752046,159.989730834961,0.0591286085546017,0.0219464655965567,139.25,165.40625,23,128,0.471933543682098,2523,123.112243652344,289.390411376953,823.0791015625,2198.17309570313,4965.2841796875,8704.642578125,12379.060546875,9.069993019104,11.9192876815796,17.7022686004639,26.637508392334,37.3127326965332,47.0102615356445,54.8991432189941,18.6742458343506,17.7462882995605,16.6113948822021,15.5448436737061,14.6601390838623,14.0506210327148,13.6682796478271,0.0800083801150322,0.0447297021746635,0.023357005789876,0.013160171918571,0.00816098880022764,0.00586504768580198,0.00481623550876975,9.13671684265137,17.798511505127,31.7500476837158,39.1085624694824,47.5528602600098,33.9196929931641,3053.80224609375,2321.01708984375,3057,2325,72.9817123413086,119.381530761719,63.3605422973633,0.0812011361122131,0.0644790232181549,65.2136535644531,26.6309509277344,3,0.0297762081027031,300.380340576172,714.529052734375,1823.13989257813,4039.28881835938,6989.88720703125,9427.291015625,11238.025390625,26.6725654602051,30.5089702606201,44.0828056335449,63.6908149719238,77.6624298095703,86.8267135620117,94.2014541625977,17.7058258056641,16.7649555206299,15.7479543685913,14.8842420578003,14.2888298034668,13.9640369415283,13.7732791900635,0.0964324325323105,0.0463700443506241,0.0262590516358614,0.0171238612383604,0.0120662031695247,0.0100022163242102,0.0091032711789012,5.87702941894531,13.6727285385132,35.6275215148926,48.7798614501953,57.3284149169922,23.1696815490723,3,AIS_196_sg82 ,178.050003051758,178.050003051758,GALEXASCJ085111.96+114526.0,26.9705047607422,28.0465927124023, 598666739,1,46.2412910461426,19.7374305725098,6.42308950424194,21.8806438446045,0
-1009865741,6377811980464426404,50196,132.800744955304,11.8097330048162,0.0342515930533409,215.673950195313,31.8789043426514,0.532236516475677,149.379425048828,6.22299385070801,18.4642715454102,0.0452416501939297,24.0044288635254,5.57270336151123,3.43918395042419,22.034839630127,0.670222938060761,1.62035632133484,0.0612873211503029,0.0231242068111897,139.625,161.96875,1,0,0.485365360975266,3492,22.297664642334,44.7704162597656,84.6758804321289,118.042083740234,138.622573852539,146.373062133789,147.192199707031,3.27374124526978,4.0995192527771,4.93832063674927,5.46296405792236,5.94549226760864,6.2769021987915,6.76053476333618,20.5293502807617,19.7725219726563,19.0805988311768,18.7199058532715,18.5454139709473,18.4863452911377,18.4802875518799,0.159446433186531,0.0994424074888229,0.0633358135819435,0.0502598620951176,0.0465783029794693,0.0465708337724209,0.0498799607157707,1.75457119941711,3.34958696365356,6.15256595611572,8.28002834320068,9.49019432067871,3.80116605758667,3051.44970703125,2447.00952148438,3051,2447,15.1833534240723,8.58745574951172,10.0673599243164,0.354611128568649,0.217028394341469,11.0564279556274,8.13937473297119,3,0.982363224029541,-0.160355746746063,-0.29094585776329,0.540161192417145,0.597192347049713,0.904376149177551,5.92472505569458,10.5248098373413,0.000291094067506492,0.968015730381012,1.18618786334991,1.53057944774628,2.57534146308899,3.64383482933044,4.95690059661865,99,99,24.5686950683594,24.4597187042236,24.0091323852539,21.968334197998,21.3444690704346,99,99,2.38484358787537,2.78337335586548,3.09254193305969,0.667913675308228,0.511476576328278,9.14594459533691,10.2032880783081,11.2236223220825,11.5080442428589,11.6686811447144,21.1833610534668,3,AIS_196_sg82 ,178.050003051758,178.050003051758,GALEXASCJ085112.17+114835.0,26.9315719604492,27.9898376464844, 598667167,1,11.6721839904785,21.2321243286133,6.57623863220215,21.8550605773926,0
-1009865735,6377811980464426345,50196,132.800747254521,11.7873779355283,0.032967247068882,215.697860717773,31.8695468902588,0.523289263248444,11.3644580841064,3.05674052238464,21.2611274719238,0.292105466127396,3.71783518791199,40.7252960205078,6.17562055587769,19.8753433227539,0.164682030677795,6.59452629089355,0.0612301379442215,0.0228989236056805,138.78125,169.6875,17,0,0.815630197525024,3433,1.67848753929138,3.45533800125122,8.09616374969482,12.2806339263916,10.6581344604492,11.7002182006836,12.4113492965698,1.01302194595337,1.3529417514801,1.78296196460724,2.07474899291992,2.46637153625488,3.2115466594696,4.07585191726685,23.337703704834,22.5537719726563,21.629301071167,21.1769466400146,21.3307952880859,21.229513168335,21.1654510498047,0.655436456203461,0.425224602222443,0.239162221550941,0.183474034070969,0.251308500766754,0.298091858625412,0.356639355421066,1.75800943374634,2.96812582015991,4.05847072601318,4.37129402160645,4.54133749008179,0.478118896484375,3051.53491210938,2393.35498046875,3052,2394,15.1258602142334,163.885314941406,10.9063730239868,1.96452653408051,1.43614041805267,13.8690214157104,14.9882841110229,0,0.973875403404236,0.270149081945419,0.497536420822144,2.31213021278381,9.27690410614014,24.0929565429688,41.0589981079102,71.4868850708008,0.669404804706573,1.16014206409454,2.34814786911011,3.39091992378235,5.03779315948486,6.70665836334229,8.69356727600098,25.3209953308105,24.6579418182373,22.9899749755859,21.4814968109131,20.4452800750732,19.8664836883545,19.2644386291504,2.69100904464722,2.53230571746826,1.10291743278503,0.396957755088806,0.227080628275871,0.177389398217201,0.132069170475006,5.66937065124512,8.47722148895264,11.5408687591553,12.1858043670654,12.4409885406494,14.9882841110229,0,AIS_196_sg82 ,178.050003051758,178.050003051758,GALEXASCJ085112.17+114714.5,26.9325866699219,28.000467300415, 598667110,1,11.567211151123,21.2419319152832,6.29653835296631,21.902250289917,0
-1013181532,6377811980464426891,50196,132.800749658917,11.9114794602645,0.0348063185811043,215.565093994141,31.9214477539063,0.582126557826996,6.53462219238281,1.84748494625092,21.8619480133057,0.30703666806221,3.53703665733337,-0.202279761433601,1.50211846828461,99,99,-0.134662985801697,0.0620450153946877,0.0193885155022144,132.6875,144.90625,3,0,1.66470491886139,3979,0.77911365032196,1.84491121768951,3.19759273529053,5.8677077293396,6.57339859008789,3.43612384796143,-0.111374780535698,0.75392085313797,0.925762951374054,1.2295480966568,1.73626101016998,2.25014162063599,2.97303104400635,3.88579249382019,24.1709976196289,23.2350597381592,22.6379413604736,21.9788284301758,21.8555240631104,22.5598258972168,99,1.0508838891983,0.544946849346161,0.417592018842697,0.321348547935486,0.371748924255371,0.939637780189514,99,1.89464473724365,3.82355904579163,5.37245512008667,6.01834917068481,6.55445623397827,0.276550352573395,3051.0263671875,2691.21459960938,3051,2691,8.19780540466309,145.525360107422,6.56524133682251,2.47666072845459,1.9790745973587,33.24365234375,12.5392808914185,0,0.964859426021576,0.252948135137558,0.402706176042557,-0.0822106897830963,0.5843705534935,0.401984930038452,-1.71120643615723,-1.1213983297348,0.751452207565308,0.751452326774597,1.0601578950882,1.50211822986603,2.12119245529175,2.71028566360474,3.68057656288147,25.3924255371094,24.8875331878662,99,24.483283996582,24.8894805908203,99,99,3.22626280784607,2.02648305892944,99,2.79155135154724,5.73060131072998,99,99,5.09091806411743,12.727294921875,20.3636722564697,22.9091300964355,24.1818618774414,12.5392808914185,0,AIS_196_sg82 ,178.050003051758,178.050003051758,GALEXASCJ085112.17+115441.3,26.9182319641113,28.1811447143555, 688146029,1,9.09559440612793,21.5029258728027,7.1952486038208,21.7573909759521,0
-1013181524,6377811980464426861,50196,132.801314997778,11.9065391171132,0.0348063185811043,215.570648193359,31.9198875427246,0.57892894744873,61.8497200012207,4.33836936950684,19.4216537475586,0.0761760771274567,14.2564449310303,-1.6331160068512,2.1051619052887,99,99,-0.775767385959625,0.0622880458831787,0.0196280553936958,135.34375,143.9375,19,0,0.539402604103088,3949,9.84377193450928,18.4650497436523,35.9912338256836,53.2177047729492,60.622989654541,63.1469650268555,65.5042724609375,2.24046492576599,2.72691655158997,3.37609720230103,3.82597970962524,4.1666431427002,4.62163782119751,5.33068466186523,21.4170951843262,20.7341232299805,20.0095062255859,19.5848579406738,19.4434051513672,19.3991184234619,19.3593254089355,0.247176051139832,0.160380348563194,0.101870410144329,0.0780757889151573,0.074641227722168,0.0794828087091446,0.0883777961134911,1.72930884361267,3.25839376449585,5.24233722686768,6.57691812515259,7.34878635406494,1.60262739658356,3049.71875,2679.3544921875,3050,2679,11.7424516677856,3.14699554443359,10.3519239425659,0.505756676197052,0.464694380760193,4.67580795288086,10.5157251358032,0,0.937056303024292,-0.141220390796661,-0.308947384357452,-0.597249984741211,-1.15031480789185,-1.09664583206177,-2.60805606842041,-3.01664447784424,0.000301462336210534,0.000445846788352355,0.745250880718231,1.28815269470215,1.96886825561523,2.6796281337738,3.56439971923828,99,99,99,99,99,99,99,99,99,99,99,99,99,99,14.5396175384521,36.3490409851074,58.1584701538086,65.4282760620117,69.0631866455078,18.8831367492676,0,AIS_196_sg82 ,178.050003051758,178.050003051758,GALEXASCJ085112.31+115423.5,26.9139862060547,28.1678123474121, 688146034,1,11.2253284454346,21.274507522583,7.24634981155396,21.7497062683105,0
-1013181356,6377811980464426727,50196,132.802807422629,11.8782891400603,0.0353502854704857,215.601608276367,31.9094104766846,0.562597036361694,95.4308242797852,5.40360641479492,18.950777053833,0.061492882668972,17.6605796813965,1.81277573108673,3.27832937240601,23.2541446685791,1.9639858007431,0.55295717716217,0.0632172971963882,0.0209597870707512,137.4375,145.71875,19,0,0.548215746879578,3815,13.1445083618164,24.5662689208984,48.6006927490234,75.9811630249023,86.8423843383789,90.695182800293,94.8844833374023,2.65131998062134,3.14245986938477,3.87634992599487,4.4720516204834,4.79779577255249,5.30578279495239,5.89254570007324,21.1031379699707,20.4241504669189,19.6833934783936,19.1982345581055,19.0531692504883,19.0060386657715,18.957010269165,0.219052210450172,0.138918593525887,0.0866184309124947,0.0639191046357155,0.0599984191358089,0.0635323747992516,0.0674431100487709,1.88148427009583,3.68462085723877,6.06264352798462,8.57586288452148,12.6872692108154,2.77653360366821,3046.32763671875,2611.54443359375,3046,2612,17.2010688781738,31.6297912597656,11.2938470840454,0.640156149864197,0.366551697254181,36.3099098205566,8.547532081604,0,0.982494831085205,-0.151041120290756,-0.332274854183197,-0.513364851474762,-0.547277987003326,-2.32006239891052,0.41637647151947,2.39572715759277,0.000299015082418919,0.000443545810412616,0.732431590557098,1.26783514022827,2.32049226760864,3.11020255088806,4.27540874481201,99,99,99,99,99,24.8512897491455,22.9514122009277,99,99,99,99,99,8.11208152770996,1.93807291984558,10.4713115692139,14.0428409576416,14.9897212982178,15.2236652374268,15.2808666229248,23.8886985778809,0,AIS_196_sg82 ,178.050003051758,178.050003051758,GALEXASCJ085112.67+115241.8,26.8979091644287,28.0965385437012, 688145832,1,13.1272869110107,21.1045665740967,7.1961145401001,21.7572593688965,0
-1013181347,6377811980464426692,50196,132.805878981773,11.8614672565313,0.0351415537297726,215.62109375,31.9051094055176,0.551475286483765,24.7374954223633,3.07312202453613,20.4166088104248,0.13491302728653,8.0496301651001,-1.81666040420532,1.8782434463501,99,99,-0.967212438583374,0.0624024160206318,0.0215614885091782,137.5625,154.96875,1,0,0.613679647445679,3780,3.44559907913208,7.20412826538086,15.5291481018066,24.2565460205078,25.3418617248535,25.3907260894775,24.6316108703613,1.4154577255249,1.76515340805054,2.25355815887451,2.66033673286438,3.02674007415771,3.59416484832764,4.38419723510742,22.5568370819092,21.756046295166,20.9221305847168,20.4379272460938,20.39040184021,20.3883113861084,20.4212665557861,0.44613054394722,0.266091406345367,0.157598108053207,0.11910705268383,0.129707902669907,0.153727903962135,0.193297892808914,1.83332991600037,3.15042734146118,4.72919464111328,5.29214668273926,5.65820789337158,0.810170650482178,3039.1806640625,2571.15747070313,3039,2570,11.8372945785522,177.454803466797,8.2331075668335,0.878227949142456,0.653623759746552,3.69448304176331,11.3882274627686,1,0.967547595500946,0.819012045860291,1.64865827560425,1.59977519512177,1.67822074890137,-0.609826564788818,-2.62544894218445,-5.11604833602905,1.22641587257385,1.22641599178314,1.58514297008514,1.73676121234894,1.87824320793152,2.47019457817078,3.42030835151672,24.1167793273926,23.357177734375,23.3898582458496,23.3378829956055,99,99,99,1.62621259689331,0.807861626148224,1.0760669708252,1.12388229370117,99,99,99,19.7893867492676,49.4734649658203,79.1575469970703,89.0522308349609,93.9995880126953,16.9010944366455,1,AIS_196_sg82 ,178.050003051758,178.050003051758,GALEXASCJ085113.41+115141.2,26.911994934082,28.0658073425293, 688145799,1,10.2702379226685,21.3710536956787,6.81128597259521,21.8169326782227,0
-1013181269,6377811980464426443,50196,132.806880047049,11.8440189435571,0.0351415798068047,215.640243530273,31.89870262146,0.542150914669037,816.463195800781,14.7259979248047,16.6201572418213,0.0195874534547329,55.4436569213867,-8.22471809387207,5.95297384262085,99,99,-1.38161516189575,0.0616876147687435,0.0223086290061474,137.75,157.21875,1,0,0.49506887793541,3531,56.8748435974121,116.156532287598,219.838775634766,313.521728515625,361.020416259766,494.966094970703,697.976867675781,5.78870868682861,6.6440110206604,8.00648975372314,8.8510217666626,9.43453979492188,11.5263471603394,13.2104053497314,19.5126991271973,18.7373905181885,18.0447387695313,17.659330368042,17.5061683654785,17.1635608673096,16.7903957366943,0.110532827675343,0.0621178708970547,0.0395519286394119,0.0306588299572468,0.0283804144710302,0.0252898409962654,0.020554406568408,2.89345669746399,10.8788871765137,15.8636951446533,21.2107620239258,32.3097991943359,9.083664894104,3036.89892578125,2529.27514648438,3037,2529,47.3737640380859,67.9873809814453,17.3467254638672,0.422887355089188,0.192906260490417,63.6716384887695,28.0455589294434,3,0.0128897605463862,-0.0472313947975636,0.115342773497105,0.444526314735413,1.58125030994415,0.120802000164986,0.350814491510391,-1.81865334510803,0.701001286506653,0.701001346111298,1.57103264331818,1.71999680995941,2.32587742805481,3.05144667625427,4.015061378479,99,26.2450294494629,24.7802619934082,23.4025039672852,26.1948204040527,25.0373115539551,99,99,6.60021877288818,3.83811116218567,1.18129086494446,20.9094467163086,9.44622135162354,99,18.9094085693359,47.2735214233398,75.6376342773438,85.0923385620117,89.819694519043,49.1561088562012,3,AIS_196_sg82 ,178.050003051758,178.050003051758,GALEXASCJ085113.65+115038.4,26.924503326416,28.0288238525391, 688145715,1,22.1704845428467,20.5355663299561,6.73903799057007,21.8285102844238,0
-1013181334,6377811980464426644,50196,132.806904675732,11.855228952493,0.0351415537297726,215.62825012207,31.903413772583,0.547525703907013,195.401412963867,7.02801942825317,18.172679901123,0.0390602573752403,27.8031978607178,4.20081853866577,3.09379768371582,22.3416690826416,0.799811840057373,1.35781943798065,0.0621164925396442,0.0217924751341343,137.96875,155.65625,1,0,0.475960344076157,3732,31.119270324707,63.0101165771484,122.38501739502,175.120788574219,192.689788818359,197.495712280273,196.085037231445,4.19424819946289,5.0088415145874,5.94897937774658,6.63123655319214,6.8796534538269,7.19883680343628,7.57807493209839,20.1674251556396,19.4014739990234,18.6806774139404,18.291654586792,18.1878528594971,18.1611042022705,18.168888092041,0.146370828151703,0.0863290205597878,0.052789069712162,0.0411231778562069,0.0387737415730953,0.0395853482186794,0.0419705100357533,1.67390620708466,3.10348176956177,4.9548020362854,6.05634593963623,7.09071350097656,6.01688241958618,3036.79638671875,2556.1806640625,3037,2556,12.4154748916626,171.496246337891,10.4928455352783,0.213339254260063,0.201826602220535,13.4185981750488,6.14097690582275,0,0.983279883861542,-0.00874905847012997,0.178459718823433,-0.275140106678009,-0.239322736859322,0.080252006649971,6.45352840423584,5.05114221572876,0.706090867519379,0.706090927124023,0.998183488845825,1.41233122348785,2.23247933387756,3.81617140769959,4.53594827651978,99,25.7711544036865,99,99,26.6388645172119,21.8755111694336,22.1415309906006,99,4.29685068130493,99,99,30.2107429504395,0.64218544960022,0.975232779979706,10.5380210876465,10.9828271865845,11.3728904724121,11.4945297241211,11.5553503036499,19.5497665405273,0,AIS_196_sg82 ,178.050003051758,178.050003051758,GALEXASCJ085113.65+115118.8,26.9169807434082,28.0542373657227, 688145797,1,11.1865520477295,21.278263092041,6.78901720046997,21.8204879760742,0
-1009865563,6377811980464426067,50196,132.809586638485,11.7506263501453,0.032967247068882,215.741424560547,31.8620090484619,0.502182126045227,4124.71044921875,30.7604236602783,14.861515045166,0.00809894874691963,134.09147644043,291.657104492188,14.9991807937622,17.7378234863281,0.0558502040803432,19.4448699951172,0.0582136660814285,0.0209711939096451,139.78125,169.5,23,128,0.471498608589172,3155,491.980560302734,1032.09973144531,2126.71533203125,3182.64282226563,3724.24072265625,4045.67138671875,4163.36083984375,17.2452239990234,20.0593872070313,24.697078704834,28.0037784576416,29.6541595458984,30.6582317352295,30.9474792480469,17.170129776001,16.3656940460205,15.5807256698608,15.1430292129517,14.9724035263062,14.8825225830078,14.8513889312744,0.0380671806633472,0.021106967702508,0.0126114804297686,0.00955561269074678,0.00864724349230528,0.0082297446206212,0.0080725559964776,1.96759963035584,3.64854335784912,6.47904109954834,8.9112491607666,10.9235401153564,79.1234512329102,3030.91259765625,2305.1123046875,3031,2305,16.4075222015381,176.22216796875,12.1980571746826,0.0208316259086132,0.0148232514038682,14.4513750076294,7.1035680770874,3,0.999804258346558,7.50152206420898,21.5768413543701,50.6882400512695,94.8754119873047,149.205749511719,247.132568359375,339.789245605469,4.74627685546875,5.69950675964355,7.40992450714111,9.12528228759766,11.8383989334106,14.7693128585815,16.4647941589355,21.7121315002441,20.565034866333,19.6377372741699,18.9571208953857,18.465539932251,17.9176788330078,17.5719795227051,0.687121450901031,0.286866098642349,0.158758282661438,0.10445336997509,0.0861662551760674,0.0649023056030273,0.0526231117546558,4.14409828186035,8.88945484161377,12.2189922332764,13.2562637329102,13.7016744613647,24.2438983917236,3,AIS_196_sg82 ,178.050003051758,178.050003051758,GALEXASCJ085114.30+114502.2,26.9874362945557,28.095947265625, 598669473,1,11.9976091384888,21.2022666931152,6.25739336013794,21.9090213775635,0
